identifier,logFC,AveExpr,t_stat,P.Value,adj.P.Val,B,symbol
SLC2A1~P11166,0.34083836592285977,20.622100494045327,3.9685787214306747,2.73441123628553e-4,0.0017991524480505067,0.06165456999398611,SLC2A1
PAFAH1B1~A0A6Q8PFU3,0.49966625372340623,15.29415406523291,3.962937552856146,2.7819295443742224e-4,0.0018254030845962364,0.04530426370787133,PAFAH1B1
SLC1A5~Q15758,1.3335998149935513,12.859255124363559,3.9439153924569577,2.948139118141653e-4,0.001929178466652803,-0.009752241950343965,SLC1A5
UQCRFS1~P47985,0.19617615475277006,18.685194208510563,3.94206314409645,2.964828551612285e-4,0.00193222783723038,-0.015106879031967502,UQCRFS1
SPCS2~E9PI68,-0.3180517791849091,17.30296577638001,-3.9416089873023576,2.9689346309009595e-4,0.00193222783723038,-0.016419620265199164,SPCS2
RPS27L~H0YMV8,0.2335614338519285,18.283168499312517,3.937475366211297,3.006561435672056e-4,0.0019514131811475812,-0.028364709810843713,RPS27L
CKM~P06732,0.1649109715584487,19.198254124151564,3.9362808065539157,3.017520882730222e-4,0.0019532331119294275,-0.03181561751696105,CKM
IARS1~A0A804HIV9,-0.8279205067689137,12.779772193426627,-3.934875540514457,3.0304630224441825e-4,0.001956323164084587,-0.03587461643293821,IARS1
SEPTIN11~D6RGI3,0.3544064017959663,16.74723480636261,3.9333508428805657,3.0445659506351245e-4,0.0019601439386481515,-0.04027783916643557,SEPTIN11
PCBP1~Q15365,0.4016695345999821,16.89120399495026,3.92540550532474,3.119093144674505e-4,0.001998894551257196,-0.06321086010053367,PCBP1
HABP2~Q14520-2,1.5027973998551793,14.17173209841774,3.925157566586436,3.12144702367512e-4,0.001998894551257196,-0.06392615788322331,HABP2
NRBP1~Q9UHY1,-0.46684445760372917,14.864061578491711,-3.92138953817966,3.157432469161813e-4,0.002016546870304678,-0.07479429747685629,NRBP1
LRRFIP1~Q32MZ4-3,-1.2696458022916772,14.800298202772959,-3.920057537303841,3.1702492590375564e-4,0.002019347599839082,-0.07863505193250919,LRRFIP1
DNAJB11~Q9UBS4,-0.2946833909309241,16.513473456820662,-3.9177907543184074,3.1921766900663747e-4,0.0020279212659705483,-0.08516982920512994,DNAJB11
NME1~P15531,-1.863757983025474,16.90748896758933,-3.924782972035453,3.200928118651412e-4,0.00202810128152649,-0.08306136242766904,NME1
SULT1C2~O00338,-0.4026299829372135,15.712217029169997,-3.909006557121446,3.27854574782877e-4,0.0020704684825761936,-0.11047691350789712,SULT1C2
GMDS~O60547-2,0.27354562962487883,15.95295631412025,3.9083505690692584,3.2850856926052346e-4,0.0020704684825761936,-0.11236575446950425,GMDS
CMBL~Q96DG6,0.3688146858881751,16.951223724187457,3.9030704928298836,3.338188157513465e-4,0.002098414865418569,-0.12756380485197383,CMBL
None~A0A087WUT6,0.38990883454188996,15.158720109135608,3.8960813342493195,3.409759032371106e-4,0.0021377939483059683,-0.1476666680274228,NONE
OGDH~Q02218,0.19024264270491287,16.452659006946504,3.891615704517858,3.4562638920438685e-4,0.002151579328524016,-0.16050240455973785,OGDH
MRPL51~Q4U2R6,-0.9329412728183861,14.068321862836793,-3.8915454207461155,3.457000710269213e-4,0.002151579328524016,-0.16070436952335232,MRPL51
ACAD8~Q9UKU7-2,0.7088205347067618,12.674896746905212,3.8913836260411965,3.4586974592139714e-4,0.002151579328524016,-0.1611692906506974,ACAD8
CIAO1~O76071,-0.4898267620937631,16.552648931652588,-3.8885480817448794,3.488565169052628e-4,0.002164537196860374,-0.16931584378495756,CIAO1
PREPL~Q4J6C6-4,-0.9762343124201767,14.173825464519902,-3.8829752954748344,3.5479944289278255e-4,0.0021946722287111953,-0.18531849529735478,PREPL
PSMD6~Q15008,0.38945266931229483,18.884743403323785,3.882281574045397,3.555460646095799e-4,0.0021946722287111953,-0.18730981926354495,PSMD6
MRPL38~Q96DV4,0.21231119550090938,17.42608617722958,3.879943332250834,3.580738294030225e-4,0.002203858504944881,-0.19402051165926526,MRPL38
ANKRD28~O15084,0.289827781065231,15.849027404472437,3.879205874605388,3.588746626006278e-4,0.002203858504944881,-0.19613660532628874,ANKRD28
UGDH~O60701,0.1765407016933338,16.828831319168177,3.8734784645243328,3.651535605147653e-4,0.0022366822952247134,-0.21256470654071258,UGDH
PSMD12~O00232,0.22328124497407487,18.571528849279115,3.871081032660642,3.678132877981173e-4,0.0022472265925420685,-0.21943796813131033,PSMD12
FH~P07954-2,-0.24136097466312734,19.24772985287977,-3.869811432847272,3.6922937338153625e-4,0.002247745796896963,-0.2230770123934791,FH
GPS1~C9JFE4,0.433996096310846,15.241220791002078,3.8693232369613138,3.6977530019933336e-4,0.002247745796896963,-0.2244761759596896,GPS1
APOOL~Q6UXV4,0.8269314276195274,12.369814557277332,3.866251266803739,3.732285053477378e-4,0.0022629930893869167,-0.23327851034332792,APOOL
TOP1~P11387,0.2584124523036522,17.269222183334914,3.8546027046395053,3.8660834990134356e-4,0.0023381994899336306,-0.2666261604157576,TOP1
ITIH1~P19827,0.2932798650588193,15.297480586087033,3.8535141036604266,3.8788218984360675e-4,0.002339994570970877,-0.2697402037501533,ITIH1
CFL2~Q9Y281,0.23112932301854983,19.306319282725084,3.849911035418957,3.921273852121121e-4,0.0023596610240779105,-0.28004415603870214,CFL2
SERPINH1~E9PJH8,0.2005974365994767,17.854756783550098,3.8448925550273065,3.981151968877499e-4,0.0023896889637748395,-0.29438828343614265,SERPINH1
C3~P01024,0.6554784306083974,15.893704714005164,3.842292815734477,4.0125175240532244e-4,0.002402494867526868,-0.3018155398646103,C3
FKBP11~F8VU90,-1.9377377097621107,14.307184070078078,-3.8402267831635006,4.037614243986418e-4,0.0024114927965953794,-0.30771634139290516,FKBP11
VAPA~Q9P0L0,0.2487739244503011,18.023138273045227,3.838528442190642,4.0583581036103804e-4,0.0024157982671900507,-0.3125658519870571,VAPA
TMEM33~P57088,-0.6739833565354303,15.230960277750725,-3.837986702368594,4.0649966667122777e-4,0.0024157982671900507,-0.3141125436030414,TMEM33
BOLA2B~A0A499FJE1,0.8743175360940292,12.921461416666927,3.831872687601995,4.140650393204351e-4,0.002454667745476342,-0.3315611476236002,BOLA2B
PFAS~O15067,0.12032259732275463,19.25951159845405,3.830624791036073,4.1562580372712823e-4,0.002457836543028326,-0.3351208581023615,PFAS
MT-CO2~P00403,-0.251119788805493,19.041101517514143,-3.8263120435097044,4.2106373636444143e-4,0.0024838612034306334,-0.34741901667983566,MT-CO2
HBS1L~E9PS53,0.5695724203068337,12.383399025228254,3.8183656134796187,4.3126399142596e-4,0.002537781964287897,-0.37006161797740145,HBS1L
SLC27A3~X6R3N0,-1.638765195680362,13.301029493441138,-3.8166148731992444,4.3354317882354456e-4,0.0025449409639274247,-0.37504716305866204,SLC27A3
TP53RK~Q96S44,-0.8357080792499509,15.534643983888001,-3.8130961051530132,4.381593169743264e-4,0.002565749545607608,-0.38506417157402684,TP53RK
RPL21~P46778,-0.3353521577084564,22.54893620740808,-3.8109707619526403,4.4097044050928834e-4,0.0025759126951701112,-0.3911123206002918,RPL21
EEF1D~P29692-3,1.2077921151127313,14.256098780924525,3.8051832943123114,4.4871395054897585e-4,0.002614751208900806,-0.4075736742620606,EEF1D
ILVBL~A1L0T0,0.20107646280631641,17.420994545527602,3.8043773052012995,4.49802713180431e-4,0.002614751208900806,-0.4098652035452863,ILVBL
AARS1~P49588-2,0.1981296813922917,16.948477307770585,3.8032355239711992,4.513494465504237e-4,0.002617389647671343,-0.4131110326793328,AARS1
TYMS~P04818,-0.809536061061289,13.429096819945363,-3.800237603561911,4.554351242699905e-4,0.0026347031947503074,-0.4216312183256532,TYMS
NDUFA7~O95182,0.2585778917146264,18.17389247210148,3.7935260153487604,4.6471183984253886e-4,0.002681891220296098,-0.44069401860050395,NDUFA7
MYG1~Q9HB07,0.2910620635722161,16.85903973520151,3.788392943457466,4.719296217506515e-4,0.00271699866368464,-0.45526239683743963,MYG1
GPD1~P21695-2,0.24514858889528313,17.286324397355788,3.783988170675067,4.782095112410737e-4,0.0027465510297898597,-0.4677561420902743,GPD1
AHSG~P02765,0.2414711293878824,18.151418683157342,3.7810180156962283,4.8248952593244333e-4,0.002764503384230148,-0.4761767406788904,AHSG
NAE1~Q13564-3,0.2819348407843645,15.68896730584845,3.778022441756967,4.8684361502140694e-4,0.0027827934557906196,-0.48466614952065523,NAE1
GOLM2~Q6P4E1-2,0.9006507565818449,12.966745048339684,3.776104734017047,4.896509042727008e-4,0.0027908314286942963,-0.49009918440174083,GOLM2
ST13~P50502,-0.6509519196672535,16.5881121444877,-3.775472125041732,4.905803889270558e-4,0.0027908314286942963,-0.4918911268026225,ST13
GATM~A0A6Q8PHC6,0.2469006068911952,16.8503670905725,3.771084968723407,4.970734026045692e-4,0.0028210682446396756,-0.5043142588708145,GATM
TACO1~A0A804HJB7,0.14999856163733938,17.068295119984814,3.7689970407209215,5.001926005139628e-4,0.0028320597594112076,-0.5102241803327923,TACO1
SERPINB6~P35237,0.17033164085114194,18.84704345001771,3.765749178024296,5.050822253223742e-4,0.0028529998340733162,-0.5194141422145115,SERPINB6
DCTN1~A0A7P0Z4C3,2.6213535100802066,14.591882160205703,3.7562991996702824,5.235931774403916e-4,0.0029506015528699718,-0.55179330079892,DCTN1
PECR~Q9BY49,-0.17361450710598803,17.550054203240308,-3.751809466525593,5.265971399745453e-4,0.0029605637329554835,-0.5588130441110657,PECR
MLEC~Q14165,0.3093750343442174,16.979718726037124,3.7406613596263694,5.444370189972399e-4,0.0030536924133451747,-0.5902700788565074,MLEC
MCM2~P49736,-0.46317936562248896,14.88007866058755,-3.7376016777402024,5.494343562190646e-4,0.0030723196682685503,-0.5988956158735546,MCM2
PDXK~O00764,0.2062575689191899,15.808292748022412,3.735719070589645,5.525311411308925e-4,0.0030723196682685503,-0.6042011310276632,PDXK
PROS1~A0A3B3ISJ1,0.395310445070967,15.800234909533831,3.735514525659517,5.528686180535267e-4,0.0030723196682685503,-0.6047774946098778,PROS1
PITRM1~Q5JRX3-2,1.1419605690977352,12.907290122902292,3.7349743455335203,5.537608123151844e-4,0.0030723196682685503,-0.6062995307957149,PITRM1
DNAJC13~O75165,0.5427959915806451,14.449488713620017,3.7340120483397348,5.55353640965004e-4,0.0030723196682685503,-0.6090106732049092,DNAJC13
ACTR1A~P61163,0.5834229069421184,15.82781649926415,3.733950980749911,5.554548711316419e-4,0.0030723196682685503,-0.6091827112154915,ACTR1A
ATP2B4~P23634-7,0.16172510803125562,18.711722480633856,3.7291268334049548,5.635081927192098e-4,0.0031096823077477135,-0.622768763863708,ATP2B4
HAT1~O14929,-0.39468748205862525,18.124770546391957,-3.7259230541352113,5.689185802277079e-4,0.003132321838265196,-0.6317866205070732,HAT1
ILF3~Q12906-7,0.15572203603408497,17.6484253447079,3.724014787863002,5.721649253354739e-4,0.0031429701747212385,-0.6371560934106473,ILF3
SACM1L~Q9NTJ5,0.2543168551798942,17.91105639978848,3.720730263601755,5.777944190140172e-4,0.003166630740362863,-0.6463948702016769,SACM1L
CLNS1A~E9PMI6,0.4033570556588373,18.121276097395373,3.7117533101201783,5.934540653856358e-4,0.0032450285082159763,-0.671624684513108,CLNS1A
PIP4K2A~P48426-2,-0.5222959212023977,15.68488467009517,-3.710862460462887,5.950302058592161e-4,0.0032462354055417374,-0.6741267654395937,PIP4K2A
MATR3~D6REM6,-0.332030438228859,15.782385109935522,-3.6997400706112873,6.150512217034847e-4,0.0033478356272269227,-0.7053402790416632,MATR3
PTBP1~A0A0U1RRM4,0.17362563103851514,17.103629538175124,3.6977208393122165,6.187548954778082e-4,0.003355363167882631,-0.7110019394413758,PTBP1
EIF4A1~P60842,0.26136485774467744,17.545430342713473,3.697459329276722,0.00061923612534618905,0.003355363167882631,-0.7117350657063053,EIF4A1
KPNB1~Q14974,0.31061288870799686,16.901842063943697,3.6799984709540214,6.521959204753103e-4,0.0035259802021182125,-0.760626257113457,KPNB1
PGAM1~P18669,-0.1811574828183531,17.27479356760779,-3.6773728218929738,6.572960117021322e-4,0.0035455494324923577,-0.7679680694579005,PGAM1
MRPL42~S4R360,1.7971333357995878,13.245687362909637,3.6761442784942258,6.596955111325859e-4,0.0035504960655338047,-0.7714023972333655,MRPL42
KIAA0319L~A0A8V8TKL9,0.6560776516043116,12.432182454017212,3.671598653365513,6.686472061868899e-4,0.0035906055130439495,-0.7841043855751861,KIAA0319L
PPAT~Q06203,0.18416113061139683,17.836259709178428,3.670829002389499,6.701744057703364e-4,0.0035907554850558294,-0.7862542559869858,PPAT
UBTF~A0A994J4N4,0.6195276853074798,12.377036638226926,3.6615402408944067,6.888726206362577e-4,0.0036827007286246364,-0.812182507632504,UBTF
AKR1C3~S4R3Z2,0.4407631736880617,16.51433507052302,3.660139955150139,6.917345654032661e-4,0.003688198945627387,-0.8160883000701746,AKR1C3
EIF2D~Q5SY38,-1.6209749767263322,14.378762234329745,-3.6595318377852535,6.929810127483608e-4,0.003688198945627387,-0.8177842736103411,EIF2D
IGLV4-69~A0A075B6H9,1.5628104142963348,13.753203253269909,3.64943898076232,7.139863768202677e-4,0.0037849962288308615,-0.8459111083348692,IGLV4-69
SUGT1~Q9Y2Z0,0.38637421548689943,14.490508886108952,3.6492766653094684,7.143291421426093e-4,0.0037849962288308615,-0.8463631249369934,SUGT1
PPM1G~O15355,0.36899348727704684,14.483979419545804,3.64825526366259,7.164896937415229e-4,0.003788063612606948,-0.849207290979999,PPM1G
MRPL44~Q9H9J2,-0.30264650195163156,17.334762085907293,-3.6450684941898217,7.232710727671002e-4,0.003815493875059923,-0.8580784525732739,MRPL44
SEC63~Q9UGP8,0.21663372311586215,17.525355686913176,3.643111815194753,7.274653819555865e-4,0.0038291859116123725,-0.8635233797938975,SEC63
KYNU~Q16719,0.13686956230039016,18.146467621085463,3.6417238407320833,7.30454793115509e-4,0.003836489538402728,-0.8673848394774826,KYNU
MRPS31~Q92665,0.8274364715028586,14.973682336509663,3.6298662410133224,7.56479599511213e-4,0.003964482802690055,-0.9003427515349216,MRPS31
RIPK1~A0A7I2V404,1.6269791983186987,13.063560782174166,3.6243444447017756,7.689007070845176e-4,0.004020779898400479,-0.9156715017417261,RIPK1
MACROH2A1~D6RCF2,1.0693595660728619,12.456396035296379,3.61670596905622,7.864067208453941e-4,0.004103364044498298,-0.936856310020934,MACROH2A1
APOBEC3F~Q8IUX4,0.42935473237994337,15.311602377922796,3.614590641074694,7.913219847251016e-4,0.004106127134265623,-0.9427189295534779,APOBEC3F
TIMMDC1~G3XA94,0.6920887814298311,12.530921766840896,3.61442205691437,7.917149812005224e-4,0.004106127134265623,-0.943186082897455,TIMMDC1
PRPF19~Q9UMS4,-0.24859690857334904,15.369760398361569,-3.6142657010098294,7.9207963926126e-4,0.004106127134265623,-0.9436193411378202,PRPF19
MARCKS~P29966,0.8007180969905505,13.762421809543392,3.6095906364023453,8.030578110092803e-4,0.004154046344205672,-0.9565693209336361,MARCKS
RPS13~P62277,0.16268787650075112,21.38170144729847,3.6080836379445125,8.066276493182243e-4,0.004159553909253785,-0.9607418626387183,RPS13
MAP4~A0A804HKE7,0.27467939619488746,15.954680944872997,3.607675929659337,8.075960617131566e-4,0.004159553909253785,-0.961870559632243,MAP4
ANXA4~Q6P452,0.3329694073477274,15.349853036105937,3.5956750518324405,8.36606651181409e-4,0.0042997273166941515,-0.9950638687278479,ANXA4
NAPG~Q99747,-0.5324539343339332,14.590106424125654,-3.586003026895572,8.607131569410593e-4,0.004414149916218066,-1.0217736155563042,NAPG
CCT4~P50991,-0.2303654682788867,18.615873216087973,-3.5831989340931445,8.678258279066535e-4,0.00444111721759922,-1.0295101799974047,CCT4
ADH1B~P00325,0.3131293289540835,16.909106500603166,3.5784566420975015,8.799833596418885e-4,0.0044937316553141215,-1.0425870338964014,ADH1B
ZNF326~A0A0A0MRN4,0.4469570762040025,12.234109431771785,3.575226532033366,8.883575974626245e-4,0.004523557304637525,-1.0514888230452124,ZNF326
PIGS~Q96S52,-0.5557302154058608,14.674202502885784,-3.574749244554115,8.896014574047075e-4,0.004523557304637525,-1.0528038093133558,PIGS
MRPS14~O60783,-1.5711270666165422,14.499500356421994,-3.5739626856930204,8.916549571940902e-4,0.004524393267965776,-1.054970674361127,MRPS14
PYCR2~A0A087WTV6,-1.4597857194369404,14.187967418756168,-3.570107586295193,9.017855621413338e-4,0.004566123512322399,-1.0655873161401894,PYCR2
RNASE4~P34096,1.0987639157576705,12.561710839687866,3.566989732998972,9.100594753760847e-4,0.004598296294358065,-1.0741692062400476,RNASE4
PEG10~A0A087WXK2,0.3192826094237091,18.132549390120012,3.565670828759078,9.135813543993024e-4,0.004606373355339641,-1.077798294633344,PEG10
PDIA4~P13667,0.16057888576393964,17.874756755577025,3.5599904497147326,9.288996757512646e-4,0.0046737704273619295,-1.0934202550235002,PDIA4
MEST~C9JW74,0.6081716298303785,12.291686058066919,3.5569103542268192,9.373084834700688e-4,0.004706192490379067,-1.1018854855283715,MEST
CDC37~Q16543,0.2615595849225443,16.583316120509657,3.553880580582292,9.456510985997247e-4,0.004738147240891926,-1.1102086117594654,CDC37
DYNC1H1~Q14204,0.4664680649987982,14.985255299462716,3.5525106203894685,9.494466774340199e-4,0.004747233387170099,-1.1139708058992648,DYNC1H1
SLC25A20~O43772,0.19362341144621453,17.899170246789044,3.545998356578085,9.676900356924661e-4,0.004820490273520429,-1.131844255345106,SLC25A20
CCDC47~Q96A33,0.1906870866195014,17.904311624395202,3.5458450545059663,9.68123516310366e-4,0.004820490273520429,-1.1322647948333788,CCDC47
DPY19L1~A0A8J9BZN9,-1.4399572863652086,13.173224408881387,-3.5445113759040177,9.719025198630107e-4,0.004829266670273674,-1.1359229431362712,DPY19L1
KHK~C9JDL1,-0.19692594512180506,19.084530886662044,-3.542404626446748,9.779008597382407e-4,0.004849011509468089,-1.1417000500546992,KHK
OCIAD1~Q9NX40,0.1964393155302524,18.232310666675946,3.518417565401934,0.0010487472711502572,0.005189565525629889,-1.2073471421904953,OCIAD1
SRSF3~P84103,-0.44004690404516467,16.646588432149255,-3.5135484608584564,0.0010637166260571726,0.005252786225581296,-1.2206434337179797,SRSF3
CYP20A1~Q6UW02,0.2752448480736618,16.4719073029828,3.5066104347838856,0.0010854005018278707,0.005343254785818181,-1.2395722201994799,CYP20A1
TFAM~Q00059,0.543159936842164,15.484165600895452,3.5062625017097555,0.001086498989851129,0.005343254785818181,-1.2405209409237354,TFAM
ANXA5~P08758,0.20898424299049623,16.492349882324433,3.504610469444017,0.0010917292969850176,0.005357974725981797,-1.2450248959911807,ANXA5
SDF4~A0A5F9UJX7,1.4205227126783342,13.121845021480468,3.4949316660614125,0.0011228598410324153,0.005499487360475735,-1.2713891695052393,SDF4
SCARB2~A0A1W2PRF6,0.9816336850927403,14.656330101978545,3.4934111160169827,0.001127827052458365,0.005506726925697303,-1.2755274197950985,SCARB2
PGP~A6NDG6,0.21717416046843496,18.306212330754512,3.49307237007622,0.0011289365012598644,0.005506726925697303,-1.2764491996432712,PGP
COPA~P53621,0.26989418171866575,16.017745669236863,3.480839058583039,0.0011697098109216633,0.005694014221864601,-1.309705229751959,COPA
APCS~P02743,0.4783111731233429,12.245307323528694,3.474974050109282,0.0011897537358646544,0.0057798381285919815,-1.3256265123706843,APCS
SKIC3~Q6PGP7,0.26952685351743,16.146897972529967,3.473763821748627,0.001193930433044639,0.005788083897401074,-1.3289099934836184,SKIC3
MSRA~E5RJK1,-2.5575868207737784,13.891700538144041,-3.4741916476023866,0.0011962845633459423,0.005788083897401074,-1.329995648325598,MSRA
GSTP1~P09211,-0.27565446719477293,21.791392437917025,-3.468499344829739,0.0012122627274451828,0.005853567000466155,-1.3431857848903084,GSTP1
ALDH16A1~Q8IZ83-3,0.3396294025359001,15.132355169820558,3.4672931873141613,0.0012165006228214202,0.0058622112508195205,-1.3464548721050766,ALDH16A1
ATP5F1A~P25705,-0.2114215952393259,21.62235664634883,-3.4654423731628903,0.0012230311076037036,0.0058818463909856835,-1.3514699766882918,ATP5F1A
CCAR1~Q8IX12-2,0.3365557520531901,12.206667470423294,3.455818366260692,0.0012575326390039461,0.006027579065802776,-1.3775241198267638,CCAR1
MRPL57~Q9BQC6,0.39392006951745273,16.285231647456353,3.4555887000942636,0.0012583672371195775,0.006027579065802776,-1.3781453844365235,MRPL57
SLC35A3~A0A1W2PR66,1.4304218950451038,14.499631446116329,3.4513653414239185,0.0012738094632399508,0.0060893685917358924,-1.3895658256484706,SLC35A3
ACO2~A0A7I2V586,0.16584331748120107,17.66345989825738,3.448369143253183,0.0012848743470540967,0.006130028010347732,-1.3976632006330316,ACO2
SNRPD2~P62316,1.2193233082699582,13.866895983365723,3.444376404787936,0.0012997622326003666,0.006174247758585844,-1.4084477204917372,SNRPD2
LIPC~P11150,0.41099825772471377,15.615074684086816,3.4438771478711034,0.00130163538338275,0.006174247758585844,-1.4097957428604495,LIPC
ARL2~P36404,0.5441150897801244,12.459171168134674,3.443701964680472,0.0013022932602680575,0.006174247758585844,-1.4102687218547558,ARL2
PRG2~P13727-2,-1.368631420947791,14.288311058886471,-3.443126958960506,0.001304454850039431,0.006174247758585844,-1.4118210922205883,PRG2
RBBP9~O75884,-0.1745634082335208,17.58593180822195,-3.441581373265674,0.0013102820937077547,0.006189596872643142,-1.4159930706045483,RBBP9
RGN~Q15493,0.29306276329996805,18.891658905463096,3.4309475935051204,0.001351053382533485,0.006369631596786805,-1.4446684524914266,RGN
JUP~P14923,0.2208171417737823,16.977995091386152,3.4259290350305953,0.0013707133480036686,0.0064496237101547855,-1.4581844800817176,JUP
NDUFB7~P17568,-1.4003413897878527,13.147757046795943,-3.423606109519631,0.0013799054963536189,0.0064801444387586615,-1.4644368648848038,NDUFB7
EEF1A1~P68104,-0.24505744116425277,20.51224380086011,-3.416697396652037,0.0014075933230505732,0.006585452309086651,-1.4830183342223426,EEF1A1
SERPINA7~P05543,-0.3790142885921739,16.02140334221811,-3.4166390324592797,0.001407829470669046,0.006585452309086651,-1.4831752193173457,SERPINA7
ENO3~P13929,0.12490680123509179,18.509369944753832,3.4138020297304994,0.001419353979495908,0.006626418676204093,-1.4907993758874225,ENO3
ADGRL2~O95490-6,0.923323598800998,12.596405628470878,3.4096085564031817,0.0014365537865368423,0.006693669880847739,-1.502062401728339,ADGRL2
ELMOD2~Q8IZ81,0.42855384579993583,15.330505967512124,3.406645003694482,0.0014488287397036485,0.006737756954544152,-1.5100173601079918,ELMOD2
FKBP4~Q02790,0.2306070975822898,18.22198978464025,3.405093001155973,0.0014552969535173274,0.006754721324949611,-1.5141817932747008,FKBP4
CD99~P14209,0.5431224780789687,14.122979433813638,3.4040968960583293,0.001459462883115186,0.00676095474866706,-1.516854044149234,CD99
PGAM5~A0A994J4Y8,0.35087843590928713,15.761159309042403,3.3886798511585683,0.0015254089317585575,0.007052807705717655,-1.5581571062414108,PGAM5
ZER1~Q7Z7L7,0.8585738027625656,14.339913665077678,3.3870407186523455,0.0015325850641175413,0.007072333773721602,-1.5625421952187306,ZER1
COPS8~H7C3S9,-2.2154709704495126,15.239379671228924,-3.388547247286396,0.00153995923549358,0.007092696863475238,-1.5647832469569591,COPS8
HDAC10~C9J8B8,0.8949039603020275,17.07582122987832,3.3864774547505827,0.0015490854290656233,0.007115050789018793,-1.5703054362207052,HDAC10
SELENBP1~Q13228,-0.13177145962480807,20.58147699165794,-3.382923098996595,0.0015507542847047224,0.007115050789018793,-1.57355255452019,SELENBP1
CIAO3~Q9H6Q4-2,0.9415787172125167,12.579198140499635,3.380702259256615,0.0015606389164298177,0.007146711672752225,-1.5794878433477857,CIAO3
EHHADH~Q08426,0.20407375966302155,16.214083336321615,3.3788883650056007,0.0015687568227858236,0.007170176699564977,-1.5843339117516857,EHHADH
SSR1~C9J3L8,-1.3663874387130512,13.417552458679149,-3.3757301889886917,0.0015829870596560155,0.007221436205478394,-1.5927678885241612,SSR1
COL14A1~Q05707-2,0.5675678901720875,14.581999420869206,3.372167335110661,0.0015991883732059948,0.007281475577620452,-1.6022771823970796,COL14A1
ELP2~Q6IA86-2,0.31700431410920515,16.90287709458363,3.3702261089600976,0.0016080820566758416,0.007308076898934803,-1.6074559294841206,ELP2
PDIA3~P30101,0.15932369457783224,17.559171631865368,3.368173159997724,0.0016175388620640859,0.007337131770158117,-1.612930879061099,PDIA3
IGHV5-51~A0A0C4DH38,1.4899432592943693,15.140723234430606,3.3671177912995645,0.001627172315720873,0.007356355352443867,-1.6177481535968061,IGHV5-51
MRPL15~Q9P015,-0.19203281841855002,17.746977465516085,-3.365932681486686,0.0016279199736097074,0.007356355352443867,-1.6189037751476487,MRPL15
SPTBN1~Q01082,0.3114730181409051,16.582722067108552,3.3629922180113487,0.001641640763529726,0.007404387247935394,-1.626739320957065,SPTBN1
PSMB4~P28070,1.0749013354215382,13.479237826735165,3.356175944146922,0.001673871748817879,0.0075355692451481585,-1.6448878080506644,PSMB4
TBC1D17~M0R2L2,-0.9213227358496106,13.417787746158659,-3.3431309524476536,0.00173724310694643,0.007806186193502252,-1.679561542130691,TBC1D17
COX4I1~P13073,0.214385378767453,19.631063245698982,3.335157226956255,0.001777096446301767,0.007970310840623093,-1.7007175501170098,COX4I1
SNX6~A0A0A0MRI2,0.3000936859120973,15.810700930727535,3.3332052199373976,0.001786984478392412,0.00799967817897164,-1.7058922070122717,SNX6
RPL30~P62888,0.28369734161565674,22.612608958522692,3.3202626719717285,0.001853882173276919,0.008283671277981755,-1.7401578368624957,RPL30
RPS4Y1~C9JEH7,0.28546267474547093,17.991545991574327,3.3102464918141203,0.0019072818675473068,0.008506406094554563,-1.766622787478001,RPS4Y1
ABHD14B~Q96IU4,-0.31298496494207484,19.65629268992725,-3.3060640652193687,0.0019300098741826103,0.008591772581166082,-1.777659915174425,ABHD14B
H2AX~P16104,-1.2991076154538455,14.631507854415624,-3.2969298531809366,0.0019805449806848266,0.008800380758330537,-1.8017361593333616,H2AX
PSMD1~Q99460,0.1848445045550413,17.292879685303244,3.295921141658186,0.0019862021527213276,0.008809174362532556,-1.8043925676418668,PSMD1
MCCC2~Q9HCC0,0.2597935882234843,16.19016008550596,3.293836674163677,0.0019979411860815703,0.008844859779418414,-1.8098804374903787,MCCC2
HSPA4~P34932,0.1120057884224579,18.972147399774954,3.2862006421802668,0.0020415102945400203,0.009021064862404702,-1.8299667892872806,HSPA4
ABCC3~O15438-2,-1.1513949017356655,15.427670633695362,-3.2855900007193406,0.002049546577486234,0.009039896966997293,-1.8330554178457028,ABCC3
ENO1~P06733,-0.19316282047188338,18.138198225262386,-3.28013672370253,0.0020767506637109673,0.009143047499242218,-1.8458982575716814,ENO1
SNX2~O60749,0.25854749137175403,15.799087977918491,3.278086626714589,0.0020887948774606668,0.009179199507373021,-1.8512804764351998,SNX2
PRPSAP2~O60256,0.18780572522420158,18.00969389949649,3.276340676822029,0.0020991045080855702,0.009207610433818573,-1.855862642361637,PRPSAP2
CLPP~M0R208,-1.0786676216658275,13.36099560705561,-3.2740711490259264,0.0021125780346659536,0.009245631703722439,-1.8618167664097474,CLPP
VAMP8~Q9BV40,-1.2739950237523487,14.488529855932148,-3.2735819198735223,0.0021154931831481824,0.009245631703722439,-1.8630999445700684,VAMP8
YTHDC2~Q9H6S0,-0.5126820529968619,14.682221613172203,-3.270807829389279,0.0021320953866687756,0.009301217579365606,-1.870373850211596,YTHDC2
PDCD6~O75340-2,1.1062676268868774,14.187330941373126,3.26250834006343,0.002182507272264864,0.009492959655502257,-1.8921140930278213,PDCD6
ASL~P04424-2,-0.15861469275460394,19.226754084882465,-3.2622693944164936,0.0021839752693869493,0.009492959655502257,-1.892739519988936,ASL
