symbol,t_stat
SPTAN1,4.132454903406372
LRRC47,4.1278307331965784
ERLIN2,4.117443504030618
NIPSNAP1,4.112994632268845
PDIA6,4.104999823936395
AP2B1,4.095305923860315
MTOR,4.094418336655742
IKBIP,4.084454985059226
CHKB,4.0799328949501295
CISD1,4.059107822399194
RIC8A,4.024548464063869
LETM1,4.019478037760674
VDAC3,4.018636649605744
RPS27,4.008767776254107
DDX21,4.007582760964937
TLN1,3.9948070806951894
EIF5A,3.976540422729919
SLC2A1,3.9685787214306747
PAFAH1B1,3.962937552856146
SLC1A5,3.9439153924569577
UQCRFS1,3.94206314409645
RPS27L,3.937475366211297
CKM,3.9362808065539157
SEPTIN11,3.9333508428805657
PCBP1,3.92540550532474
HABP2,3.925157566586436
GMDS,3.9083505690692584
CMBL,3.9030704928298836
OGDH,3.891615704517858
ACAD8,3.8913836260411965
PSMD6,3.882281574045397
MRPL38,3.879943332250834
ANKRD28,3.879205874605388
UGDH,3.8734784645243328
PSMD12,3.871081032660642
GPS1,3.8693232369613138
APOOL,3.866251266803739
TOP1,3.8546027046395053
ITIH1,3.8535141036604266
CFL2,3.849911035418957
SERPINH1,3.8448925550273065
C3,3.842292815734477
VAPA,3.838528442190642
BOLA2B,3.831872687601995
PFAS,3.830624791036073
HBS1L,3.8183656134796187
ILVBL,3.8043773052012995
AARS1,3.8032355239711992
NDUFA7,3.7935260153487604
MYG1,3.788392943457466
GPD1,3.783988170675067
AHSG,3.7810180156962283
NAE1,3.778022441756967
GOLM2,3.776104734017047
GATM,3.771084968723407
TACO1,3.7689970407209215
SERPINB6,3.765749178024296
DCTN1,3.7562991996702824
MLEC,3.7406613596263694
PDXK,3.735719070589645
PROS1,3.735514525659517
PITRM1,3.7349743455335203
DNAJC13,3.7340120483397348
ACTR1A,3.733950980749911
ATP2B4,3.7291268334049548
ILF3,3.724014787863002
SACM1L,3.720730263601755
CLNS1A,3.7117533101201783
PTBP1,3.6977208393122165
EIF4A1,3.697459329276722
KPNB1,3.6799984709540214
MRPL42,3.6761442784942258
KIAA0319L,3.671598653365513
PPAT,3.670829002389499
UBTF,3.6615402408944067
AKR1C3,3.660139955150139
IGLV4-69,3.64943898076232
SUGT1,3.6492766653094684
PPM1G,3.64825526366259
SEC63,3.643111815194753
KYNU,3.6417238407320833
MRPS31,3.6298662410133224
RIPK1,3.6243444447017756
MACROH2A1,3.61670596905622
APOBEC3F,3.614590641074694
TIMMDC1,3.61442205691437
MARCKS,3.6095906364023453
RPS13,3.6080836379445125
MAP4,3.607675929659337
ANXA4,3.5956750518324405
ADH1B,3.5784566420975015
ZNF326,3.575226532033366
RNASE4,3.566989732998972
PEG10,3.565670828759078
PDIA4,3.5599904497147326
MEST,3.5569103542268192
CDC37,3.553880580582292
DYNC1H1,3.5525106203894685
SLC25A20,3.545998356578085
CCDC47,3.5458450545059663
OCIAD1,3.518417565401934
CYP20A1,3.5066104347838856
TFAM,3.5062625017097555
ANXA5,3.504610469444017
SDF4,3.4949316660614125
SCARB2,3.4934111160169827
PGP,3.49307237007622
COPA,3.480839058583039
APCS,3.474974050109282
SKIC3,3.473763821748627
ALDH16A1,3.4672931873141613
CCAR1,3.455818366260692
MRPL57,3.4555887000942636
SLC35A3,3.4513653414239185
ACO2,3.448369143253183
SNRPD2,3.444376404787936
LIPC,3.4438771478711034
ARL2,3.443701964680472
RGN,3.4309475935051204
JUP,3.4259290350305953
ENO3,3.4138020297304994
ADGRL2,3.4096085564031817
ELMOD2,3.406645003694482
FKBP4,3.405093001155973
CD99,3.4040968960583293
PGAM5,3.3886798511585683
ZER1,3.3870407186523455
HDAC10,3.3864774547505827
CIAO3,3.380702259256615
EHHADH,3.3788883650056007
COL14A1,3.372167335110661
ELP2,3.3702261089600976
PDIA3,3.368173159997724
IGHV5-51,3.3671177912995645
SPTBN1,3.3629922180113487
PSMB4,3.356175944146922
COX4I1,3.335157226956255
SNX6,3.3332052199373976
RPL30,3.3202626719717285
RPS4Y1,3.3102464918141203
PSMD1,3.295921141658186
MCCC2,3.293836674163677
HSPA4,3.2862006421802668
SNX2,3.278086626714589
PRPSAP2,3.276340676822029
FGA,3.2632115485751805
PDCD6,3.26250834006343
CSE1L,3.259948819188762
PSMC4,3.2555626951802155
SHMT1,3.253601287480959
P4HA2,3.24185719519472
RPL10A,3.2415220253893375
GCN1,3.2393638771913578
ALDOB,3.2378647030252714
LONP1,3.2367244511092794
NSDHL,3.2335206628578104
CLCC1,3.221796546491356
FNTA,3.220430037141503
RFESD,3.217595461040379
TOP2A,3.2123213853907435
ATP5MG,3.209220507048991
ORMDL3,3.1803956251164367
H2AC6,3.1725338884872225
UPF1,3.17204548631111
SERPINA6,3.171275501857938
FEN1,3.164483948302512
LRRC8A,3.1613586772840265
HACD3,3.1579256056964424
CSTB,3.1512579770642835
PPP6R2,3.140018466027258
HAAO,3.1365441439187247
APOC4,3.13580017122737
MAT1A,3.1303046023900314
MDN1,3.1302986387953022
GANAB,3.1260092818334027
DHX29,3.1238712626459386
HMGB2,3.1217984544362127
MYO1D,3.1099914120201895
INSR,3.109820404718036
NARS1,3.1080370684632617
MTHFR,3.102456718024109
ADH6,3.0991733116959703
ARHGDIA,3.096912420053253
PPP1CA,3.095091433645807
NDUFB8,3.0874464724416204
NOP58,3.085854137474743
SLIRP,3.076870993502563
GSTCD,3.0718124027586478
HNRNPC,3.068424925437276
MRPS35,3.0654170811580777
F13A1,3.057028055783489
NAGK,3.0526728145002413
YWHAG,3.048435874484648
ECE1,3.045355085504305
ALDH18A1,3.036219107807905
ILK,3.0326771186859256
DHX57,3.0326763846712512
RAP2B,3.029177495393132
NNT,3.027663115229694
HGFAC,3.022021724837998
ACO1,3.0209924379432844
SLC12A6,3.017698379620683
SAR1A,3.0082507532653064
ATP11C,3.0064284457932815
UQCR10,3.00639046709075
DPH5,2.999827656959912
PA2G4,2.9987212282364273
TMX2,2.997643704697099
SNX5,2.995109920742656
TMEM135,2.991580052440768
FUCA1,2.9909444392654168
MMRN1,2.9880417513072666
SCAMP2,2.985110160687471
BCL2L13,2.984342530654879
TBXAS1,2.9829948187439124
IGHV3-38,2.9750742848957916
HSPE1,2.9749341815429857
CAD,2.9712546361051793
DNPEP,2.9644267545218295
IDI1,2.963956629228323
EIF3M,2.9637869519224234
USO1,2.9575334848686614
NAPRT,2.9484617377191173
SRSF6,2.948107518609039
C1QB,2.9462111774451576
HMBS,2.9440975045208577
PRKACA,2.9428027999128763
NOP2,2.939655527573533
SLC27A2,2.930819352485365
H2BC26,2.9304263793400858
RRAGC,2.928652413062326
CD5L,2.927262289120538
SNCA,2.9268222369510464
GLUL,2.9265026103562697
ALDOA,2.913428664847452
IGLV9-49,2.9100675472793496
GTPBP4,2.9074783384368006
RPL35A,2.8995061497023014
JCHAIN,2.8993022869556633
CPN2,2.8968500594494864
RAB18,2.886854163436833
STRN,2.8740180903460137
ACOT8,2.873368033476444
HLA-A,2.8695598346503415
NPTN,2.8647644501302145
MTCH2,2.862883579427035
NUBP1,2.859530960806575
MSN,2.844890342805487
IGLV3-21,2.8437787574405844
HM13,2.840740824032604
CHCHD3,2.8394549275430743
BGN,2.8377176746309702
RPS6KA3,2.832851740527413
ENOPH1,2.8327872284240665
LYPLA1,2.8213099566707602
SDSL,2.81714485459295
GPI,2.814918131674402
APRT,2.8139939008944297
COX15,2.807332133339189
OGFR,2.8060354849144002
NDUFA8,2.796096200804733
PABPC1,2.786669209541096
MOCS2,2.783571072873099
GALT,2.7818589794092605
CYB5R1,2.7790306736981796
ALDH9A1,2.75504693805092
BHMT2,2.743443820821968
PRKAG1,2.7429559648039663
IPO7,2.7394260493418825
STT3B,2.731843316569007
TAGLN2,2.723116961759033
RPL6,2.721343131186168
VPS45,2.7038205960725787
HDAC2,2.699091313069159
ATP5F1C,2.6966665454629757
PYM1,2.690657329483394
OCIAD2,2.685861280099036
BABAM2,2.685338585731607
OS9,2.680215077094191
UBA5,2.6791544724764784
G6PC3,2.678495405226646
PDXP,2.6600025641068616
PUS10,2.6569289792423967
THUMPD1,2.6568386015753744
TXNDC12,2.6538841790308525
PPP4R1,2.646931197497678
PFN1,2.64312671122393
VIM,2.63930559662225
VTI1B,2.635979280659729
ARL3,2.629217949492329
ARPC4-TTLL3,2.6281671626419576
PTRHD1,2.6255256155484235
NCBP1,2.6229218700572186
C2ORF72,2.6228979597631232
LYAR,2.6176942839438397
PIGK,2.6145077740578873
GLUD1,2.6136496376505884
C2,2.6020684488536987
VTN,2.5981515090891185
CLPTM1,2.5960562215217204
MTX2,2.5905236143102246
EIF2S2,2.5886764727564273
UCHL3,2.587579373519156
NUP37,2.5845268822622387
SPTLC1,2.5844858706098455
VCL,2.580185732062021
ARHGEF2,2.5796878090619355
GNAI2,2.573893893248978
IGHV3-64D,2.5674988291947436
PSG3,2.5668187818169312
EEFSEC,2.5614100583985633
NOP56,2.556234392958883
SEC11A,2.5510754371311513
UROD,2.550817395448876
CLTA,2.54350485116137
ACADVL,2.543296431011845
TBCD,2.5422718463756504
SPCS1,2.5400333137652136
RCC2,2.538745709666035
CYP4F3,2.527348007854267
SRP14,2.5262425466885396
BRIX1,2.5159859642122604
VAT1,2.512759847237458
CLIC4,2.5121776739751844
IGHV1-69,2.5101990850855223
APOL1,2.5074029244350564
A2M,2.507399441381122
KNG1,2.5067402289840586
SEPTIN2,2.5053929331951323
ELOVL5,2.5026924222508504
CBS,2.502261635003818
IGHV4-4,2.497173879891811
ATP5IF1,2.490390749887468
SEC11C,2.4901088320882283
MAT2B,2.4897454319983927
ITPA,2.4893816028901052
CPT2,2.488019726624812
DBN1,2.484656417230653
SLC30A1,2.4844752386615623
CPT1A,2.480823919094131
TRNT1,2.479084154814458
NMD3,2.478907499287329
RPL15,2.478079005583615
SRSF7,2.4779936972601013
HPR,2.476326269355196
PHYH,2.4748688677663098
HTT,2.4721328188743548
ACSS2,2.471544598164424
SULT1E1,2.462918869616838
UQCRC2,2.455901094146831
PRRC1,2.449105345344949
AP2A2,2.4421063220812007
TGM2,2.4375635003087726
MRTO4,2.4345880991757545
RPL23,2.4316623435967974
POFUT2,2.425178407317542
RPS7,2.4245059247636562
CAND1,2.408414689784623
CYBC1,2.407598990848755
RAB1B,2.404159186260645
NMT2,2.4039560064568493
THOP1,2.402774378760668
TMEM165,2.402328875055441
CLU,2.3955438963084585
ADSL,2.3955205479070782
DEK,2.393501512883697
MFAP4,2.3909617213685466
GOLM1,2.386043164421217
SLC22A9,2.3852759128664003
XPO5,2.3750178496887937
SAE1,2.3726990237533827
UBE2V1,2.3670046769922006
PSMC1,2.3651820012223093
KTN1,2.361575580004582
RPN1,2.355186742926631
NDUFB5,2.3523003390705055
OGA,2.34802949881364
HDLBP,2.3397950559821163
MYH9,2.3393531024922276
IGKV1D-39,2.3390260563671985
STOM,2.334467752634618
CYP8B1,2.334310830752636
NT5DC3,2.3287505670325714
RPL22L1,2.3275719013852747
SEC31A,2.3253043115640804
HNRNPF,2.306986599647994
RCN1,2.303484009422659
ALDH1L1,2.3025138813258144
CFL1,2.301672454828516
TKT,2.2985145438697603
COPB2,2.2974727547703364
TMEM126A,2.296183810278245
RPL13,2.2947495289818343
ASF1A,2.2936236534867898
AASS,2.2911434106647888
UBE2K,2.2892322891160592
APOB,2.28345136095785
TMEM97,2.2744000308760297
GET3,2.2697269641941027
USP7,2.2630344533682276
PSMD11,2.2589369293632884
ZYX,2.25846139910525
SRPRB,2.255954188849252
POLR2A,2.2523472821010575
PSMB5,2.2471290310080954
IGLV6-57,2.246434905953426
EPB41,2.2445842965138505
NAMPT,2.2425640646337412
ATP6V1H,2.2409496025941595
MRPS22,2.240225411022684
DPYD,2.237123969490633
AMPD2,2.2332151469457595
SLC66A2,2.232466394437396
GOT2,2.2309750120820366
SMC2,2.229591185239549
MSMO1,2.2144439068197146
GRHPR,2.203485917369814
FDXR,2.203481185447613
BCKDK,2.202930828279371
PSG4,2.2007914786184726
EIF2AK2,2.199747137738585
AGMAT,2.1971576466704077
DDAH2,2.1960277926000225
AFG3L2,2.1915320718824414
GNAI3,2.187125402411118
OXSR1,2.180300966722696
CCT7,2.1744326122027484
EIF4A3,2.1737916974874016
STOML2,2.17090012272905
IGHG2,2.1668233276747175
DUS4L-BCAP29,2.165882077498718
GSN,2.163064318559919
COX7C,2.161758849277605
ABCB11,2.161517476233966
ATP5PB,2.160710265770324
ABRAXAS2,2.157028777805249
MRPL48,2.1542775019632305
MRPL11,2.1506282833251746
CYC1,2.149696218749721
PUS7,2.1463967005010076
GNB1,2.145265827031625
ABCB6,2.145260516286202
PRPS2,2.144850768993716
TUBB4A,2.139327570388828
ACAA2,2.137834468311244
IGHV3-30-5,2.1367400837121915
CLPB,2.1360802747052965
MYO6,2.1297583233456954
PPP6R1,2.126663044554246
MVD,2.121920789725307
PZP,2.1215985834751585
NHLRC2,2.119893713362156
NAP1L4,2.115250512877559
IGKV1-17,2.1142440847402426
NADSYN1,2.1096865029213583
TRIM58,2.105287974724654
MYOF,2.1022749239573306
TOE1,2.0932540393139374
STX4,2.0900795963664858
MAP2K3,2.0883594902044047
DARS1,2.088189026555798
UGT2B7,2.0825303837580296
RUVBL2,2.0820324744756586
UBR2,2.0730293397510464
IGKV4-1,2.0672702269056735
DHCR24,2.0645100083117267
POLR2H,2.063299156867983
RNPEP,2.061721883897357
PYGB,2.0590042926606227
IGHV1OR15-1,2.056795140694085
PPAN-P2RY11,2.0501800896938804
ARMCX3,2.049702485182006
COX5A,2.0487564436974437
ATP6V1B2,2.043056517599789
RPL26L1,2.0412567668685444
CTR9,2.039911544679179
SLC38A3,2.0259865923945117
MRPL20,2.025356347540459
F11,2.0214758181829806
IGLV10-54,2.016290067161544
GP5,2.014742141336364
EMD,2.014316216756269
MPI,2.013970147299711
PAK1IP1,2.0070472252546057
HSP90AA1,2.0050098003988444
SRBD1,2.004943684661293
OGT,2.0020674191419934
PRPF39,2.001886139964664
G3BP1,1.9985902423406903
SGPL1,1.9976964825720227
SULT1A4,1.9822056446998422
SLC25A12,1.9815841004591335
PMVK,1.9744466220133359
ITIH4,1.970166325417567
NAP1L1,1.9675909176741468
IGLV1-36,1.9634159031384628
NOP10,1.961615622790723
NONO,1.9610606814590936
ETF1,1.9599624845125965
THG1L,1.959707194233428
POLR2J,1.958375090132925
SNX1,1.9542914856401556
ERG28,1.951859260591089
CYP2J2,1.9511036890464049
TMEM43,1.944997261812315
RENBP,1.9397755052655
DNAJC3,1.9380863353469755
CPNE1,1.9369573756082332
CNPY2,1.932728186506861
MTARC2,1.9301332142610885
S100A8,1.9294649276347797
TBL2,1.9270967504855416
AGT,1.9222935260693323
EPRS1,1.9073562611086547
C5,1.906066064489134
TMED10,1.905644281914722
RNF14,1.9045225201874734
ACSL4,1.9042826690513714
HK3,1.9038345150934253
RABGGTA,1.9035665274452651
UQCRC1,1.898693396423326
MRPL4,1.8960526574437215
RPS3A,1.8954017832758614
CKB,1.891929867029369
MRPL47,1.8912922289780998
TTLL12,1.8892190515430656
CPNE3,1.8875113014223377
DHX30,1.879918115427174
COPS6,1.8778828705066024
ABCF1,1.8775524382347644
PSMD8,1.8760485749776894
NDUFS3,1.8753677137878042
KEAP1,1.8741698142706085
PPA2,1.8725627217321918
LSG1,1.8680719438796802
TBC1D23,1.8604871311568865
SMG8,1.8602783060939074
MRPS24,1.855318990795933
SLC9B2,1.8506421757131537
SRP68,1.8483707558990174
IGKV3-15,1.8468404689152633
AKAP12,1.8462376283768644
AGPS,1.8458393742723784
PON1,1.842232712944666
TRMT61A,1.835167844214139
CAPRIN1,1.8327827601936555
EMC1,1.8297066515363238
CAPN5,1.8288496817195492
PACSIN3,1.8238683348252887
ACSL1,1.822659664249384
PFKL,1.8199070367928665
IGLV3-9,1.8173965629100337
LACTB,1.8168348442763045
AFP,1.8108217614887252
LYPLAL1,1.8002031965572813
NUCB1,1.7924283168069384
GALE,1.7915249816308465
DDX1,1.7893578889363724
SLC29A1,1.7837866459209915
USP9X,1.7825930429906853
LARP7,1.7815349670930116
HPGDS,1.7790540823251
BOP1,1.7726581310637175
LNPK,1.7718054444954399
VPS29,1.7697020183579093
APOA1,1.7679410906903252
ERH,1.7665314297646606
PDPR,1.766156787512437
SERPING1,1.7638633571315647
HSD17B11,1.7609724686045924
EEF1G,1.760830146460233
COX5B,1.756813284329294
TMEM205,1.7555116598385503
EBNA1BP2,1.7549813474462659
CLCN3,1.7500108803633974
SULT1A1,1.7452939074772864
ACAD11,1.7433185328179925
ARPC2,1.7427006455400689
CS,1.732152227350412
GALK1,1.7292619662245219
GOLGB1,1.7227892536906455
PSMA6,1.719366424601267
ZMPSTE24,1.689318406352607
FMOD,1.6888245775020678
MAOA,1.687984971420328
PSMB1,1.684533948850516
TUBB6,1.6842951900736727
PPP4R2,1.6748599364447403
C1S,1.6653997741697424
GBE1,1.6546522705179585
PLOD3,1.648772099851071
EZR,1.6457564601513501
IGKV1-12,1.6436759812930708
HP,1.6414764537554232
MRPL1,1.6275496418835405
IGLV1-51,1.6266069759788178
TPM3,1.623014757628263
SOD2,1.62204893064878
ARL1,1.616616405715495
TAPT1,1.6157952926942885
RPS21,1.6106222254414029
LDAH,1.6102656219034923
RETSAT,1.5985947704486334
RPS15A,1.5964002990544073
RSU1,1.596277420468183
NDUFS1,1.596225444289539
DCXR,1.5940469883405497
CHGA,1.592214945803307
SRPK1,1.5830008193230314
DKC1,1.5710211950518032
IGKV3-11,1.5707005763022537
MCCC1,1.566509289722313
C4A,1.5608783754291033
PLS3,1.5606627928288594
AMY2A,1.558120887018671
PSMA4,1.5550741362108598
RPL9P9,1.5506105627865554
IGKV1-16,1.5452877166776766
TMX4,1.5438674436889572
ATP2C1,1.543518334866184
TMED4,1.5364209655205603
GGT5,1.535189788883047
SNRPN,1.5322783340056876
AGL,1.524157721785791
LDHB,1.5217319666072802
PSMD14,1.5192188648347889
IGHM,1.5150284365119104
MARS1,1.5121815046812697
ASGR2,1.511713091468076
SLC7A5,1.5052230957640012
PHGDH,1.5011234133104236
RPS10,1.4916226588985395
PXMP2,1.4906425504527077
SFPQ,1.4862489504311251
SLC3A2,1.477921397844516
ITPR2,1.4754014553754744
IGHV3-74,1.4647636317993977
DIS3L2,1.4647505539768573
HUWE1,1.464700012872597
SEPTIN7,1.4646841039976886
IGLV1-40,1.4624525833484512
IQGAP2,1.4623141745376718
XRCC5,1.4596574628616499
MRPS18A,1.4576668305298819
ARMT1,1.4569696742817548
PCBP2,1.4557072496204133
DDX3X,1.4505982227240555
PEX11B,1.448003732537281
ADHFE1,1.4451924758195025
ADSS2,1.441365344855587
MRC1,1.4402950973054842
SSBP1,1.4318026551719905
HBM,1.4315977442004677
TNPO3,1.4191205376685612
CTPS2,1.4131789933122987
FMO5,1.4129212356259429
HEXIM1,1.411661789578727
SLCO1B3,1.4087746110443335
GRWD1,1.4082546241527676
DDB1,1.4074757694752564
NT5C2,1.4000417097822244
SFXN5,1.39997403290702
SRP19,1.3951018291725286
ERO1A,1.392863111425497
NDUFV2,1.3925778061024654
HNRNPH2,1.3923272255904815
MBOAT7,1.3904800418977212
CAT,1.3846053427165514
RPL7L1,1.3816899197228352
CYP4A11,1.3763203777454787
ZCCHC3,1.3731930902367757
FOCAD,1.3700397474769908
WFS1,1.3687339030775474
RPL27,1.3672179382631409
IGHV3-43,1.3663247828156244
ENTPD5,1.3628927798052157
PITPNA,1.3517532876801515
RPLP0,1.3496424571348702
TST,1.3492669156747878
ALG12,1.34593905568683
STAU1,1.342789672988228
GYS2,1.3411634847563103
NDRG2,1.331173818121552
YWHAQ,1.3308498257854584
COPB1,1.3296237255245211
AIG1,1.329415772698951
ACOX3,1.3280755941500202
CCS,1.3234828262724208
EEF1B2,1.3164484888619319
FUBP3,1.3089341117829079
MAPK1,1.3008806153388295
ANO10,1.2918141425618304
MYL6,1.2885396925469104
TF,1.2879117292748687
AACS,1.2875884356855454
IGLV2-11,1.282680513749971
DHRS3,1.270468393065691
TM9SF3,1.2680679549583602
TUFM,1.2657552290101022
COPS5,1.2625094603952087
PLXNB1,1.2534400176361447
ABCE1,1.25085738331005
CAPN1,1.2466187639795783
TNKS1BP1,1.2378055171581832
TRMT10C,1.2361540588638087
VPS4B,1.2320473489771966
FARP1,1.223505027441438
ST6GAL1,1.21940632390242
PDHA1,1.2147654030337
SCRN2,1.2145537017896555
IGLV1-47,1.2072254921918073
RTCB,1.2025470200318016
NCAPD2,1.2023205383697027
ZFR,1.1978187395165745
CERS4,1.1972023191830994
CUL4A,1.1937379526254608
ETFB,1.190067887123377
MRPS30,1.1899053376098463
FGB,1.1894598510098093
HNRNPUL2,1.184274755620059
ADPGK,1.1741075605821476
GNA13,1.1734742880985507
C4BPA,1.1722870448352882
RAB10,1.1661896600616757
PKM,1.1626030277184045
IGHV3-38-3,1.1592411953096409
ATP2B2,1.1587559578898632
BPNT2,1.1578821476033958
LRRC59,1.1568588217166718
ALG2,1.1564686716132888
RTN3,1.155800013084635
TRIM25,1.1554826773629807
ATP1B3,1.153870122858678
IGHV4-28,1.1480237290199464
PABPC4,1.1473762818122084
UBR4,1.145647105092694
PPIB,1.1429327616893374
ITGB1,1.1388210919932606
HNRNPK,1.1319553750668239
MAGED2,1.1296834659230668
SPTB,1.1265095181693237
CLGN,1.1263682014152325
IGHV3OR16-12,1.1257589784832873
OPLAH,1.119994404316477
